scp_id,sport,year,brand,set,name,number,parallel,price,condition
11625925,football,2025,Panini,Rookies & Stars Rookie Rush,Tyler Warren,18,,1.11,
11625925,football,2025,Panini,Rookies & Stars Rookie Rush,Tyler Warren,18,,1.11,
11625925,football,2025,Panini,Rookies & Stars Rookie Rush,Tyler Warren,18,,1.11,
11625828,football,2025,Panini,Rookies & Stars Rookie Rush,Will Howard,13,,1.29,
11625730,football,2025,Panini,Rookies & Stars Touchdown Club,Antonio Gates,8,,1.0,
11625748,football,2025,Panini,Rookies & Stars Touchdown Club,Derrick Henry,10,,0.86,
11625748,football,2025,Panini,Rookies & Stars Touchdown Club,Derrick Henry,10,,0.86,
11625748,football,2025,Panini,Rookies & Stars Touchdown Club,Derrick Henry,10,,0.86,
11625680,football,2025,Panini,Rookies & Stars Touchdown Club,Marcus Allen,3,,1.25,
11625680,football,2025,Panini,Rookies & Stars Touchdown Club,Marcus Allen,3,,1.25,
11625680,football,2025,Panini,Rookies & Stars Touchdown Club,Marcus Allen,3,,1.25,
11625690,football,2025,Panini,Rookies & Stars Touchdown Club,Marshall Faulk,4,,1.01,
11625671,football,2025,Panini,Rookies & Stars Touchdown Club,Randy Moss,2,,1.55,
11625671,football,2025,Panini,Rookies & Stars Touchdown Club,Randy Moss,2,,1.55,
11625710,football,2025,Panini,Rookies & Stars Touchdown Club,Walter Payton,6,,1.98,
11626024,football,2025,Panini,Rookies & Stars Artistry in Motion,Caleb Williams,5,,1.31,
11626024,football,2025,Panini,Rookies & Stars Artistry in Motion,Caleb Williams,5,,1.31,
11626024,football,2025,Panini,Rookies & Stars Artistry in Motion,Caleb Williams,5,,1.31,
11626071,football,2025,Panini,Rookies & Stars Artistry in Motion,Garrett Wilson,17,,1.5,
11626071,football,2025,Panini,Rookies & Stars Artistry in Motion,Garrett Wilson,17,,1.5,
11626071,football,2025,Panini,Rookies & Stars Artistry in Motion,Garrett Wilson,17,,1.5,
11626071,football,2025,Panini,Rookies & Stars Artistry in Motion,Garrett Wilson,17,,1.5,
11626046,football,2025,Panini,Rookies & Stars Artistry in Motion,Jared Goff,6,,1.43,
11626046,football,2025,Panini,Rookies & Stars Artistry in Motion,Jared Goff,6,,1.43,
11626060,football,2025,Panini,Rookies & Stars Artistry in Motion,Jaxson Dart,16,,2.0,
11626060,football,2025,Panini,Rookies & Stars Artistry in Motion,Jaxson Dart,16,,2.0,
11625989,football,2025,Panini,Rookies & Stars Artistry in Motion,Josh Allen,3,,1.89,
11625989,football,2025,Panini,Rookies & Stars Artistry in Motion,Josh Allen,3,,1.89,
11625989,football,2025,Panini,Rookies & Stars Artistry in Motion,Josh Allen,3,,1.89,
11626014,football,2025,Panini,Rookies & Stars Artistry in Motion,Justin Jefferson,13,,1.0,
11626014,football,2025,Panini,Rookies & Stars Artistry in Motion,Justin Jefferson,13,,1.0,
11625996,football,2025,Panini,Rookies & Stars Artistry in Motion,Kyren Williams,12,,1.3,
11625971,football,2025,Panini,Rookies & Stars Artistry in Motion,Lamar Jackson,2,,1.21,
11625971,football,2025,Panini,Rookies & Stars Artistry in Motion,Lamar Jackson,2,,1.21,
11626136,football,2025,Panini,Rookies & Stars Artistry in Motion,Patrick Mahomes II,9,,1.59,
11626091,football,2025,Panini,Rookies & Stars Artistry in Motion,Saquon Barkley,18,,1.0,
11626007,football,2025,Panini,Rookies & Stars Artistry in Motion,Tetairoa McMillan,4,,1.19,
11626007,football,2025,Panini,Rookies & Stars Artistry in Motion,Tetairoa McMillan,4,,1.19,
11626107,football,2025,Panini,Rookies & Stars Artistry in Motion,Travis Hunter,8,,1.02,
11626033,football,2025,Panini,Rookies & Stars Artistry in Motion,TreVeyon Henderson,14,,1.25,
11626049,football,2025,Panini,Rookies & Stars Artistry in Motion,Tyler Shough,15,,1.63,
11404466,football,2025,Panini,Rookies & Stars,Brian Dawkins,47,Signature,0.0,damaged
11405540,football,2025,Panini,Rookies & Stars,Jack Bech,128,Rookie Signature,0.0,
11405415,football,2025,Panini,Rookies & Stars,Jalon Walker,134,Rookie Signature,6.04,
11405368,football,2025,Panini,Rookies & Stars,Mason Graham,156,Rookie Signature,3.09,
11405487,football,2025,Panini,Rookies & Stars,Riley Leonard,172,Rookie Signature,16.9,
11401859,football,2025,Panini,Rookies & Stars,Josh Allen,26,True Blue,9.5,
11404219,football,2025,Panini,Rookies & Stars,T.J. Sanders,180,True Blue,0.0,
11404367,football,2025,Panini,Rookies & Stars,Woody Marks,199,True Blue,4.99,
11404797,football,2025,Panini,Rookies & Stars,Jamaal Charles,10,Signature True Blue,16.51,
11627830,football,2025,Panini,Rookies & Stars Thrillers,Bucky Irving,29,White,9.0,
11625331,football,2025,Panini,Rookies & Stars Draft Class,Emeka Egbuka,18,Red Blue,0.0,
11625805,football,2025,Panini,Rookies & Stars Rookie Rush,Kyle Williams,11,Gold,0.0,
11626703,football,2025,Panini,Rookies & Stars Airborne,Shedeur Sanders,2,White,14.99,
11402982,football,2025,Panini,Rookies & Stars,Andrew Mukuba,103,Orange,0.0,
11401555,football,2025,Panini,Rookies & Stars,Bo Nix,4,Orange,16.49,
11402377,football,2025,Panini,Rookies & Stars,Caleb Williams,64,Orange,22.13,
11402912,football,2025,Panini,Rookies & Stars,Abdul Carter,101,Purple,1.73,
11403279,football,2025,Panini,Rookies & Stars,Azareye'h Thomas,107,Purple,0.0,
11403222,football,2025,Panini,Rookies & Stars,Elijah Arroyo,123,Purple,1.24,
11401993,football,2025,Panini,Rookies & Stars,Garrett Wilson,36,Purple,1.15,
11401925,football,2025,Panini,Rookies & Stars,Jason Taylor,31,Purple,0.99,
11403670,football,2025,Panini,Rookies & Stars,Jordan Burch,143,Purple,0.0,
11403574,football,2025,Panini,Rookies & Stars,Kenneth Grant,150,Purple,1.31,
11403783,football,2025,Panini,Rookies & Stars,Kyle Williams,152,Purple,1.75,
11402198,football,2025,Panini,Rookies & Stars,Lamar Jackson,51,Purple,2.99,
11402874,football,2025,Panini,Rookies & Stars,Mike Alstott,100,Purple,1.99,
11403703,football,2025,Panini,Rookies & Stars,Princely Umanmielen,169,Purple,1.99,
11403784,football,2025,Panini,Rookies & Stars,Quinn Ewers,170,Purple,2.25,
11403840,football,2025,Panini,Rookies & Stars,Terrance Ferguson,182,Purple,1.63,
11404039,football,2025,Panini,Rookies & Stars,Tez Johnson,184,Purple,2.2,
11402679,football,2025,Panini,Rookies & Stars,Trevor Lawrence,84,Purple,1.5,
11625923,football,2025,Panini,Rookies & Stars Rookie Rush,Travis Hunter,10,Red Blue,0.0,
11626258,football,2025,Panini,Rookies & Stars Crusade,Ashton Jeanty,9,Pink,0.0,
11405701,football,2025,Panini,Rookies & Stars,Malaki Starks,155,Orange Rookie Signature,11.25,
11402930,football,2025,Panini,Rookies & Stars,Alfred Collins,102,Red,0.0,
11402362,football,2025,Panini,Rookies & Stars,Ben Roethlisberger,63,Red,1.55,
11401554,football,2025,Panini,Rookies & Stars,Bo Nix,4,Red,1.75,
11402143,football,2025,Panini,Rookies & Stars,Brian Dawkins,47,Red,2.24,
11401786,football,2025,Panini,Rookies & Stars,Brock Purdy,20,Red,1.64,
11402763,football,2025,Panini,Rookies & Stars,Bryce Young,92,Red,0.0,
11403051,football,2025,Panini,Rookies & Stars,Cam Skattebo,110,Red,2.75,
11403201,football,2025,Panini,Rookies & Stars,Carson Schwesinger,112,Red,0.99,
11402816,football,2025,Panini,Rookies & Stars,Chris Olave,96,Red,0.0,
11402388,football,2025,Panini,Rookies & Stars,D'Andre Swift,65,Red,0.0,
11402388,football,2025,Panini,Rookies & Stars,D'Andre Swift,65,Red,0.0,
11402019,football,2025,Panini,Rookies & Stars,Dak Prescott,38,Red,2.99,
11403406,football,2025,Panini,Rookies & Stars,Donovan Jackson,120,Red,1.0,
11401965,football,2025,Panini,Rookies & Stars,Drew Bledsoe,34,Red,1.69,
11403118,football,2025,Panini,Rookies & Stars,Elic Ayomanor,122,Red,0.0,
11404761,football,2025,Panini,Rookies & Stars,Elijah Arroyo,123,Red,1.0,
11401991,football,2025,Panini,Rookies & Stars,Garrett Wilson,36,Red,0.0,
11402267,football,2025,Panini,Rookies & Stars,Ja'Marr Chase,56,Red,1.59,
11403047,football,2025,Panini,Rookies & Stars,Jack Bech,128,Red,0.0,
11403393,football,2025,Panini,Rookies & Stars,Jalen Milroe,132,Red,0.0,
11403484,football,2025,Panini,Rookies & Stars,Jalen Royals,133,Red,3.25,
11403431,football,2025,Panini,Rookies & Stars,Jayden Higgins,138,Red,1.46,
11401911,football,2025,Panini,Rookies & Stars,Jaylen Waddle,30,Red,0.0,
11402568,football,2025,Panini,Rookies & Stars,Joe Mixon,78,Red,0.0,
11401833,football,2025,Panini,Rookies & Stars,Joe Montana,22,Red,1.81,
11401581,football,2025,Panini,Rookies & Stars,John Elway,6,Red,1.7,
11401581,football,2025,Panini,Rookies & Stars,John Elway,6,Red,1.7,
11402597,football,2025,Panini,Rookies & Stars,Jonathan Taylor,80,Red,0.88,
11402485,football,2025,Panini,Rookies & Stars,Josh Jacobs,72,Red,0.01,
11403342,football,2025,Panini,Rookies & Stars,Kaleb Johnson,148,Red,0.0,
11401693,football,2025,Panini,Rookies & Stars,Kyler Murray,14,Red,0.0,
11403910,football,2025,Panini,Rookies & Stars,Matthew Golden,158,Red,0.0,
11402044,football,2025,Panini,Rookies & Stars,Michael Irvin,40,Red,0.0,
11403691,football,2025,Panini,Rookies & Stars,Nick Emmanwori,163,Red,1.79,
11403971,football,2025,Panini,Rookies & Stars,Omarion Hampton,166,Red,0.0,
11402627,football,2025,Panini,Rookies & Stars,Peyton Manning,82,Red,2.12,
11404081,football,2025,Panini,Rookies & Stars,RJ Harvey,173,Red,2.0,
11402540,football,2025,Panini,Rookies & Stars,Randy Moss,76,Red,1.55,
11401817,football,2025,Panini,Rookies & Stars,Sam Darnold,24,Red,1.18,
11403802,football,2025,Panini,Rookies & Stars,Shavon Revel Jr.,176,Red,0.0,
11627282,football,2025,Panini,Rookies & Stars Stellar Rookie,Jaxson Dart,10,Red Plaid,11.94,
11627140,football,2025,Panini,Rookies & Stars Airborne,Baker Mayfield,18,Red Plaid,1.05,
11626858,football,2025,Panini,Rookies & Stars Airborne,Jared Goff,14,Red Plaid,1.99,
11626924,football,2025,Panini,Rookies & Stars Airborne,Kurt Warner,15,Red Plaid,1.39,
11627177,football,2025,Panini,Rookies & Stars Airborne,Patrick Mahomes II,1,Red Plaid,3.98,
11406242,football,2025,Panini,Rookies & Stars Rookie Royalty,Tai Felton,30,,0.0,
11406315,football,2025,Panini,Rookies & Stars Rookie Royalty,Tyler Shough,38,,8.0,
11627357,football,2025,Panini,Rookies & Stars Thrillers,Bo Jackson,1,Red Plaid,2.94,
11627630,football,2025,Panini,Rookies & Stars Thrillers,Quinshon Judkins,21,Red Plaid,1.92,
11627377,football,2025,Panini,Rookies & Stars Thrillers,Shaun Alexander,7,Red Plaid,0.0,
11406487,football,2025,Panini,Rookies & Stars Star Search,Ashton Jeanty,2,,3.79,
11406537,football,2025,Panini,Rookies & Stars Star Search,Jalen Milroe,10,,1.99,
11406579,football,2025,Panini,Rookies & Stars Star Search,Mykel Williams,20,,1.2,
11627174,football,2025,Panini,Rookies & Stars Airborne,Jaxson Dart,30,Blue Plaid,11.05,
11627094,football,2025,Panini,Rookies & Stars Airborne,Phil Simms,24,Blue Plaid,1.49,
11626181,football,2025,Panini,Rookies & Stars Crusade,Saquon Barkley,7,Blue Plaid,3.99,
11626193,football,2025,Panini,Rookies & Stars Crusade,Shedeur Sanders,2,Blue Plaid,8.0,
11626480,football,2025,Panini,Rookies & Stars Crusade,Tetairoa McMillan,6,Blue Plaid,5.0,
11404630,football,2025,Panini,Rookies & Stars,Trevor Lawrence,84,Signature Red,113.5,
11626626,football,2025,Panini,Rookies & Stars Crusade,Bo Nix,28,Red Plaid,3.0,
11626556,football,2025,Panini,Rookies & Stars Crusade,RJ Harvey,26,Red Plaid,1.88,
11406467,football,2025,Panini,Rookies & Stars Royalty,Joe Montana,23,,6.87,
11406415,football,2025,Panini,Rookies & Stars Royalty,Lamar Jackson,9,,3.12,
11406432,football,2025,Panini,Rookies & Stars Royalty,T.J. Watt,14,,0.0,
11402761,football,2025,Panini,Rookies & Stars,Bryce Young,92,Green,0.0,
11402264,football,2025,Panini,Rookies & Stars,Ja'Marr Chase,56,Green,0.49,
11401778,football,2025,Panini,Rookies & Stars,Jaxon Smith-Njigba,23,Green,0.0,
11404778,football,2025,Panini,Rookies & Stars,Maxwell Hairston,159,Green,0.0,
11403848,football,2025,Panini,Rookies & Stars,Oluwafemi Oladejo,165,Green,1.99,
11627341,football,2025,Panini,Rookies & Stars Stellar Rookie,Riley Leonard,6,Blue Plaid,2.13,
11406064,football,2025,Panini,Rookies & Stars Cross Training,Jayden Higgins Houston Texans,15,,0.0,
11406100,football,2025,Panini,Rookies & Stars Cross Training,Savion Williams Green Bay Packers,28,,0.0,
11406646,football,2025,Panini,Rookies & Stars Team Dual,Drake Maye / Rhamondre Stevenson,16,,14.99,
11406184,football,2025,Panini,Rookies & Stars High Octane Memorabilia,Cam Skattebo,15,,6.0,
11405022,football,2025,Panini,Rookies & Stars Freshman Orientation Autograph,Tyler Warren,14,Prime,0.0,
11405983,football,2025,Panini,Rookies & Stars Big Time,C.J. Stroud,10,,3.25,
11405965,football,2025,Panini,Rookies & Stars Big Time,Josh Allen,4,,10.9,
11405992,football,2025,Panini,Rookies & Stars Big Time,Puka Nacua,13,,5.0,
11405969,football,2025,Panini,Rookies & Stars Big Time,Bryce Young,5,Prime,0.0,
